ResponseId,lgo_1,lgo_2,lgo_3,lgo_4,lgo_5,ppgo_1,ppgo_2,ppgo_3,ppgo_4,pago_1,pago_2,pago_3,pago_4,ti_go_First Click,ti_go_Last Click,ti_go_Page Submit,ti_go_Click Count,leadid_1,leadid_2,leadid_3,leadid_4,senpow_1,senpow_2,senpow_3,senpow_4,senpow_5,senpow_6,senpow_7,senpow_8,ti_senpow_First Click,ti_senpow_Last Click,ti_senpow_Page Submit,ti_senpow_Click Count,trpr_1,trpr_2,trpr_3,trpr_4,trpr_5,trpr_6,trpr_7,trpr_8,ti_trpr_First Click,ti_trpr_Last Click,ti_trpr_Page Submit,ti_trpr_Click Count,gsel_1,gsel_2,gsel_3,gsel_4,gsel_5,gsel_6,ti_gsel_First Click,ti_gsel_Last Click,ti_gsel_Page Submit,ti_gsel_Click Count,loco_1,loco_2,loco_3,loco_4,loco_5,loco_6,loco_7,loco_8,loco_9,loco_10,loco_11,loco_12,assess_1,assess_2,assess_3,assess_4,assess_5,assess_6,assess_7,assess_8,assess_9,assess_10,assess_11,assess_12,ti_regfoc_First Click,ti_regfoc_Last Click,ti_regfoc_Page Submit,ti_regfoc_Click Count,claim_1,claim_2,claim_3,claim_4,claim_5,grant_1,grant_2,grant_3,grant_4,grant_5,ti_clagra_First Click,ti_clagra_Last Click,ti_clagra_Page Submit,ti_clagra_Click Count,extra_1,extra_2,extra_3,extra_4,extra_5,extra_6,extra_7,extra_8,extra_9,extra_10,ti_extra_First Click,ti_extra_Last Click,ti_extra_Page Submit,ti_extra_Click Count,pace_1,ti_pace_First Click,ti_pace_Last Click,ti_pace_Page Submit,ti_pace_Click Count,grw_1,fix_1,grw_2,fix_2,fix_3,grw_3,grw_4,fix_4,ti_ent_First Click,ti_ent_Last Click,ti_ent_Page Submit,ti_ent_Click Count,impos_1,impos_2,impos_3,impos_4,impos_5,ti_impos_First Click,ti_impos_Last Click,ti_impos_Page Submit,ti_impos_Click Count,ti_pdo_First Click,ti_pdo_Last Click,ti_pdo_Page Submit,ti_pdo_Click Count,pdo_1,pdo_2,pdo_3,pdo_4,pdo_5,pdo_6,pdo_7,pdo_8,checkis5,sstatus_1,sstatus_2,sstatus_3,sstatus_4,sstatus_5,ti_sstat_First Click,ti_sstat_Last Click,ti_sstat_Page Submit,ti_sstat_Click Count,pas_1,pas_2,pas_3,pas_4,pas_5,pas_6,pas_7,pas_8,pas_9,pas_10,nas_1,nas_2,nas_3,nas_4,nas_5,nas_6,nas_7,nas_18,nas_9,nas_10,ti_panas_First Click,ti_panas_Last Click,ti_panas_Page Submit,ti_panas_Click Count,gse_1,gse_2,gse_3,gse_4,gse_5,gse_6,gse_7,gse_8,ti_gse_First Click,ti_gse_Last Click,ti_gse_Page Submit,ti_gse_Click Count,voieff_1,voieff_2,voieff_3,voieff_4,voieff_5,voieff_6,ti_voieff_First Click,ti_voieff_Last Click,ti_voieff_Page Submit,ti_voieff_Click Count,creaid_1,creaid_2,creaid_3,crse_1,crse_2,crse_3,ti_crse_First Click,ti_crse_Last Click,ti_crse_Page Submit,ti_crse_Click Count,sdes_1,sdes_2,sdes_3,sdes_4,sdes_5,sdes_6,sdes_7,sdes_8,sdes_9,sdes_10,checkis6,ti_sdes_First Click,ti_sdes_Last Click,ti_sdes_Page Submit,ti_sdes_Click Count,male,age,firstgen,wei,tall_1,tall_2,race,engl,lang,gpa,predi1,predi2_1,predi2_2,wexp,supexp,exc,ppo,soft,regr,corr,mmed,Sections
R_18zD5JAkHVkVOwo,6,6,6,6,6,2,2,7,6,2,1,5,2,30.455,94.067,95.089,23,6,6,6,6,6,2,6,5,7,5,2,3,6.584,30.985,31.937,9,6,4,5,5,4,4,5,4,82.271,108.85,109.938,8,1,6,6,6,6,7,2.902,21.443,22.48,8,4,6,7,7,7,5,6,5,2,5,6,6,6,2,7,6,6,7,7,7,6,7,6,4,13.3,105.932,106.82,27,7,7,7,7,7,5,5,5,5,5,4.394,31.004,32.744,11,6,1,1,6,5,6,6,6,6,3,10.456,45.357,46.286,12,3,11.45,24.376,25.636,5,7,1,7,1,1,7,6,3,9.907,41.96,42.883,12,4,5,4,4,5,8.34,27.104,28.091,7,15.081,64.317,65.271,11,1,5,5,2,4,1,1,4,5,5,7,7,5,5,3.85,27.517,29.367,12,5,5,5,5,5,5,5,5,4,5,1,1,1,2,2,3,1,1,2,1,7.047,47.371,48.339,27,6,6,7,6,7,6,7,7,7.086,28.425,29.406,9,5,6,6,6,1,6,16.399,32.635,34.207,8,5,6,3,6,6,7,5.856,30.001,31.316,6,6,6,6,4,4,7,6,2,6,7,6,5.367,71.068,72.137,19,1,20,0,195,6,4,1,4,1,3.1,90,4,4,2,0,5,5,2,4,4,2,Spring 2025 OBHR 33000-005 LEC
R_5GheBdVktp8uzOV,4,5,5,4,6,4,5,4,4,4,4,4,4,7.844,95.79,96.723,16,5,4,4,4,4,3,4,3,5,3,4,4,3.348,44.317,45.824,15,6,6,1,4,6,6,6,2,13.33,47.862,48.492,9,5,4,4,4,4,4,9.259,38.195,39.288,8,5,5,6,6,6,5,5,5,4,5,5,5,2,3,3,4,5,4,4,4,5,4,3,3,12.927,258.616,259.431,36,5,4,4,4,4,5,5,5,5,4,6.862,41.815,42.9,11,4,5,1,3,4,4,3,4,4,5,6.897,84.616,85.291,28,4,29.951,34.35,35.515,6,5,2,6,6,2,6,5,2,72.16,118.775,119.636,14,4,4,3,3,3,9.651,36.151,36.923,8,7.336,114.243,115.379,30,3,5,4,4,3,6,3,6,5,4,4,4,4,4,7.008,16.635,18.101,6,3,4,4,4,4,4,4,3,4,4,1,1,2,1,1,3,2,2,1,1,14.57,66.681,67.671,26,6,5,6,6,6,6,5,5,7.729,46.271,46.5,17,5,5,5,5,4,3,35.747,75.126,75.92,11,5,2,4,4,6,3,12.706,48.651,49.375,12,5,5,5,3,5,3,3,2,5,4,6,25.635,102.746,103.482,22,1,19,0,185,6,1,1,4,1,3,60,7,3,1,0,3,3,3,1,1,1,Spring 2025 OBHR 33000-008 LEC
R_6TRUzLNRLkOzQPN,5,5,5,5,5,2,3,4,5,5,4,5,5,3.774,96.41,97.001,27,2,6,4,2,3,4,4,4,4,4,3,4,2.455,74.739,75.687,16,5,6,4,2,5,3,4,2,2.41,45.833,47.101,16,3,6,6,6,6,6,1.689,30.74,31.744,13,5,5,6,4,5,4,4,4,5,3,6,3,2,2,4,4,6,6,2,6,4,2,3,2,2.531,145.271,146.585,52,6,2,5,3,5,6,6,6,6,6,1.571,50.562,51.434,22,6,2,2,2,2,1,6,3,4,5,1.793,142.554,143.691,22,5,0.837,20.836,21.428,3,6,2,5,2,2,2,6,2,1.269,83.7,84.864,18,5,2,4,3,3,2.859,78.021,78.643,13,2.057,123.509,124.246,21,3,5,4,3,2,5,2,4,5,4,2,5,4,4,2.012,38.683,38.901,11,2,3,3,3,2,3,3,3,2,4,2,2,1,3,2,2,1,1,3,1,5.337,63.347,64,38,6,5,6,6,5,6,4,5,5.436,125.833,126.42,19,6,5,6,6,2,6,1.895,129.89,130.577,17,2,4,2,5,4,5,1.7,30.799,31.452,14,4,6,6,4,2,5,2,3,4,2,6,1.585,110.963,111.987,23,0,18,1,175,5,6,1,4,1,3.66,50,6,4,4,1,4,4,1,1,1,1,Spring 2025 OBHR 33000-005 LEC
R_5cj1hbRg4NTgKkN,5,5,7,4,7,1,6,7,2,5,5,5,2,15.755,32.276,32.854,20,7,7,5,7,6,3,5,2,6,3,3,4,6.018,104.267,104.811,18,3,7,6,3,7,6,4,4,14.876,21.62,22.784,12,5,2,2,7,2,4,4.531,8.338,9.1,10,4,7,4,4,5,3,5,6,4,5,6,1,2,4,5,1,1,7,6,6,6,5,6,6,5.268,45.222,45.769,34,5,7,7,5,4,6,6,6,3,3,4.052,50.046,50.491,24,6,7,3,1,5,3,7,4,3,6,1.11,9.885,9.801,15,5,11.231,12.432,13.201,3,4,3,3,7,5,7,1,6,1.163,7.714,8.09,12,7,1,4,3,2,6.519,12.308,12.6,11,5.831,14.632,15.025,15,3,6,6,6,2,7,1,5,4,5,4,6,2,3,6.56,150.693,151.335,14,5,5,5,2,3,4,2,5,2,5,4,2,3,3,2,4,4,5,4,3,16.007,40.36,40.771,30,5,3,4,2,5,3,2,6,3.718,40.813,41.66,15,6,5,7,5,4,3,8.293,26.478,27.458,10,4,7,3,6,5,7,2.713,14.616,16.791,11,6,2,6,2,4,3,5,7,2,5,6,2.395,16.559,16.967,20,1,20,0,195,6,5,1,4,1,3,70,5,2,3,1,4,2,2,1,2,1,Spring 2025 OBHR 33000-008 LEC
R_13retHKQ7rqRgB3,7,7,7,7,7,7,7,7,6,5,5,5,5,12.567,111.683,112.759,13,7,7,7,7,7,1,7,6,7,1,1,1,15.156,154.33,157.656,8,6,4,7,7,7,7,7,7,7.039,159.026,159.706,8,2,6,6,6,6,6,14.543,36.816,37.856,6,7,5,7,7,7,6,6,6,3,6,6,6,3,4,2,6,6,5,7,5,7,5,3,4,8.709,214.79,216.282,29,6,6,7,6,4,3,3,3,3,2,360.375,432.278,433.135,11,1,1,5,1,1,5,4,4,4,4,13.378,65.969,67.712,10,2,33.037,33.037,33.801,1,5,3,5,2,3,5,5,2,9.455,59.455,60.56,10,7,6,6,5,5,9.192,33.191,34.697,6,32.813,136.091,138.025,13,4,5,4,4,2,6,2,3,5,6,6,6,6,6,46.847,88.48,90.072,11,3,4,3,2,3,4,2,3,2,4,5,4,4,5,5,5,3,2,5,4,31.132,131.842,133.137,21,7,7,7,6,7,7,6,6,10.509,35.355,36.608,9,7,7,6,7,7,7,24.58,57.922,59.192,7,7,2,7,6,6,5,23.421,99.274,100.517,6,3,6,7,5,3,2,1,7,7,7,6,9.139,91.485,95.206,12,0,19,0,114.64,5,7,4,3,4,2.3,80,6,5,0,9,4,5,4,3,3,4,Spring 2025 OBHR 33000-008 LEC
R_7D05p6x5RG2PMTp,5,3,3,5,4,5,5,5,5,4,5,5,5,4.047,28.43,31.6,17,4,4,4,5,6,3,5,5,6,3,3,3,5.077,31.01,32.287,10,5,5,5,3,5,6,6,6,1.867,19.516,21.074,11,5,5,5,5,5,5,3.713,11.064,12.354,7,3,2,5,4,4,5,4,4,4,6,6,4,2,3,6,6,2,5,6,6,5,4,2,5,4.292,196.791,197.501,29,5,5,5,5,5,6,6,6,6,6,15.855,34.738,36.314,15,5,2,3,2,5,5,5,6,6,2,2.985,67,68.261,13,4,12.691,12.691,19.299,1,5,3,5,4,3,5,2,2,5.589,29.14,30.267,11,4,3,5,5,4,7.32,23.921,25.146,7,9.772,61.389,62.281,12,3,7,4,4,3,5,3,5,5,4,4,4,5,4,7.552,19.87,20.894,5,4,4,3,4,3,4,4,4,4,3,3,2,2,3,2,2,2,2,2,2,7.035,48.369,49.148,41,5,5,6,5,6,6,5,6,6.587,31.035,32.895,10,5,5,5,5,5,5,5.911,11.712,12.801,6,3,5,4,4,5,5,6.277,26.976,28.035,6,4,4,3,4,2,6,4,5,5,4,6,5.098,38.615,39.914,12,1,18,0,165,5,10,1,4,1,3.88,85,6,5,1,1,2,3,1,1,1,1,Spring 2025 OBHR 33000-008 LEC
R_7Qv0UssgMPbzs7T,3,5,3,6,5,2,3,5,3,3,1,3,2,7.516,72.399,72.601,16,7,6,7,5,6,1,5,3,6,2,2,1,5.777,26.762,27.519,8,7,7,7,1,7,6,7,5,6.329,25.779,26.486,11,1,6,6,7,6,6,4.13,25.033,25.793,7,3,3,6,6,3,3,7,5,5,6,2,5,1,6,6,5,5,6,7,5,3,1,2,6,4.419,118.381,119.444,31,7,7,7,7,7,6,5,6,3,5,2.78,49.147,50.809,19,3,5,5,2,7,7,6,6,7,1,5.964,64.182,64.981,11,4,15.82,16.364,17.405,2,7,1,7,1,1,7,7,1,5.954,42.938,45.132,9,2,2,2,2,2,5.075,30.342,31.076,5,4.876,54.375,56.932,12,1,5,5,1,1,3,1,3,5,2,4,2,2,4,11.856,29.473,30.724,6,5,5,3,5,5,3,2,5,3,5,1,2,1,3,2,3,3,2,1,1,5.168,46.004,46.987,22,7,7,7,7,7,7,7,7,8.331,25.225,26.239,10,6,6,7,6,6,6,3.863,80.949,81.692,8,6,2,6,7,7,7,4.582,18.811,19.073,7,6,6,5,3,3,6,5,2,7,5,6,12.2,68.155,68.527,14,1,20,0,250,6,2,1,4,1,3,30,6,6,0,2,3,2,1,1,3,1,Spring 2025 OBHR 33000-006 LEC
R_7u77WZ6AxYQbpXX,6,6,6,5,5,4,5,5,6,4,1,4,3,116.752,194.04,195.126,17,4,5,5,4,4,3,5,1,6,1,2,2,223.211,310.602,312.062,8,6,5,5,3,2,5,6,3,4.794,30.346,31.404,10,2,6,6,6,6,6,7.295,19.012,21.07,8,5,1,6,4,4,5,6,4,3,6,7,4,2,5,5,5,4,5,5,6,6,4,3,5,9.317,214.116,214.968,26,6,6,6,6,6,6,6,6,6,6,3.136,22.148,23.56,10,4,2,5,1,3,6,6,4,5,5,15.123,91.936,92.477,13,4,11.14,11.14,15.7,1,7,1,7,1,7,1,7,1,7.283,18.607,20.054,8,4,4,2,4,4,12.134,38.198,40.083,6,181.026,230.264,231.252,10,2,5,3,5,2,3,2,5,5,4,4,4,4,4,39.374,51.66,53.551,7,4,4,4,4,2,4,3,4,3,4,2,2,3,3,3,3,2,1,1,1,9.243,54.075,55.086,22,6,6,6,6,6,6,4,6,6.825,33.434,34.705,8,6,6,6,6,6,6,17.945,27.01,28.325,6,5,3,5,5,6,6,3.329,27.873,30.768,7,5,6,4,3,2,2,4,5,6,6,6,52.211,148.531,149.638,13,1,21,0,270,6,1,1,4,1,3.1,90,4,4,0,0,4,5,4,5,5,1,Spring 2025 OBHR 33000-005 LEC
R_7huab1oWdWZq06X,4,6,5,5,6,5,6,7,7,7,4,6,6,15.872,153.132,153.929,25,3,2,2,3,6,2,7,6,5,3,2,2,2.546,24.568,26.001,10,3,4,5,6,2,6,5,4,3.391,30.881,31.935,11,2,4,5,5,4,6,5.704,21.66,22.663,6,5,4,6,6,5,4,7,4,5,7,4,5,1,7,6,7,2,6,7,6,7,4,2,5,5.904,102.837,104.28,30,6,5,7,6,7,7,7,7,7,7,3.433,25.249,26.642,10,3,2,6,2,4,3,7,3,2,4,3.092,36.779,37.73,14,4,28.134,28.134,28.94,1,7,1,7,1,1,7,7,1,3.676,22.666,24.337,9,6,6,7,4,4,9.067,21.066,22.195,5,4.765,53.519,54.319,11,3,7,5,5,1,4,3,4,5,4,4,4,4,4,2.812,14.855,16.322,5,4,4,5,5,3,2,3,5,2,3,5,5,2,3,5,5,2,2,2,1,9.184,50.421,52.181,21,6,5,7,7,6,7,6,5,4.07,30.265,31.53,10,5,6,5,5,6,6,3.107,17.868,19.161,6,4,3,6,6,5,6,2.831,20.243,20.616,9,5,5,4,3,1,6,5,6,6,7,6,3.874,50.125,58.686,12,0,19,0,114,5,3,1,4,1,3.7,65,6,6,4,0,4,4,1,1,2,1,Spring 2025 OBHR 33000-008 LEC
R_5EEEP03EwpJETlL,6,6,6,7,5,2,6,6,5,2,2,2,2,3.223,51.503,52.548,14,7,7,7,7,5,2,6,6,6,2,3,2,4.278,19.245,19.763,10,6,6,4,3,6,6,6,2,3.582,23.06,25.089,8,2,6,6,6,6,6,5.14,19.478,20.498,6,6,3,7,7,5,3,5,6,2,6,6,6,2,6,6,7,6,6,6,6,7,3,2,2,3.254,84.54,86.133,30,7,7,7,6,6,5,6,6,6,6,6.144,32.747,34.263,13,6,3,1,2,3,6,7,5,5,3,4.711,37.225,37.53,12,4,15.314,18.132,22.614,2,7,1,7,1,1,7,7,1,13.455,55.564,57.739,9,2,2,2,2,3,5.82,23.2,24.736,5,4.706,47.889,49.853,10,2,5,3,1,2,2,1,4,5,5,5,5,5,5,4.484,19.397,21.052,7,4,4,5,5,4,4,5,4,4,5,2,4,2,2,4,4,2,2,2,1,12.432,49.704,54.47,20,6,6,6,6,6,6,5,6,6.108,20.722,21.051,9,6,6,6,6,6,6,227.513,243.561,247.964,6,5,2,6,5,6,6,8.619,33.836,37.679,7,6,6,6,2,3,3,5,3,3,4,6,9.53,67.292,68.201,11,1,20,0,145,5,11,1,4,1,3.55,90,5,5,4,8,4,4,3,4,4,3,Spring 2025 OBHR 33000-008 LEC
R_1dFUjiP0na0NrhB,6,6,5,5,5,3,5,7,6,3,3,3,3,2.873,853.811,856.535,24,7,7,7,6,5,2,5,5,5,3,2,3,0.825,75.643,76.69,14,6,3,3,3,5,5,5,3,1.42,49.4,51.07,10,1,6,3,6,6,5,21.948,231.932,235.251,11,5,6,7,6,5,4,6,5,2,6,6,5,1,5,6,7,2,6,6,7,6,6,1,6,1.68,1034.104,1034.728,48,6,7,7,7,6,7,7,7,6,7,3.846,45.493,48.943,16,6,2,1,1,4,3,6,3,5,5,3.489,376.553,380.1,13,4,1.281,60.99,61.829,5,6,2,6,2,2,6,6,2,1.027,64.38,65.547,11,5,4,4,3,5,323.517,354.348,356.803,10,1.18,464.431,465.314,30,2,6,5,2,2,2,1,5,5,5,5,6,5,6,0.259,42.923,60.247,10,3,5,3,3,4,4,4,2,2,3,1,2,1,1,1,2,1,1,2,1,1.19,71.124,72.1,26,6,5,6,6,7,6,4,5,1.096,425.801,426.832,12,6,6,6,6,4,5,0.679,138.605,140.66,13,3,4,3,3,4,5,0.684,68.824,69.689,10,5,6,3,2,2,6,5,5,6,5,6,0.7,108.643,110.327,15,1,19,0,173,6,3,1,4,1,3.85,70,6,5,1,6,4,3,2,2,2,1,Spring 2025 OBHR 33000-006 LEC
R_5Ibcdp98DY69h3X,5,5,5,5,5,3,5,5,5,4,3,5,3,5.847,73.131,74.467,13,5,5,5,5,3,3,5,4,4,5,5,4,8.928,26.858,28.549,9,3,3,5,5,3,3,5,4,7.005,30.303,31.558,9,3,5,5,5,5,5,4.592,18.995,20.468,7,3,4,5,5,4,3,4,5,3,5,3,3,3,5,3,3,3,4,5,5,5,5,3,4,7.161,98.026,100.186,26,5,5,5,5,5,5,5,5,5,5,3.095,20.873,21.928,10,5,5,4,5,4,4,4,4,5,5,5.509,33.548,36.196,10,4,12.318,16.464,17.054,2,6,2,6,2,2,6,6,2,5.445,32.875,33.782,11,4,4,5,5,3,6.875,19.524,21.028,5,6.107,58.04,59.626,10,3,5,3,5,3,3,3,3,5,4,4,4,4,4,5.489,15.814,17.498,5,5,5,5,5,5,4,3,3,5,5,1,1,1,2,2,2,1,2,2,1,7.206,39.42,40.633,20,5,5,5,5,5,4,5,5,3.776,41.612,43.279,9,5,5,5,5,5,5,10.247,21.666,23.593,6,6,2,6,6,6,6,6.138,24.509,25.511,7,4,4,5,4,4,3,3,4,5,5,6,10.176,54.285,56.4,11,1,18,0,185,5,9,4,4,2,2.4,67,6,5,0,2,3,4,1,1,1,1,Spring 2025 OBHR 33000-005 LEC
R_5fCp1S5WJSjvuQh,6,5,5,6,5,4,6,4,5,3,2,3,5,30.673,202.878,203.959,31,4,3,3,3,3,3,4,4,5,3,3,4,24.028,66.563,67.484,11,6,6,3,5,4,5,7,2,0.663,42.512,43.8,20,3,5,5,5,5,6,1.076,26.254,26.823,10,6,4,5,7,7,4,6,4,4,6,6,7,3,5,4,4,3,5,6,6,6,4,3,5,2.163,121.967,123.033,48,7,7,6,7,6,5,6,6,5,5,4.145,88.442,89.087,19,2,4,1,3,3,3,3,2,5,5,167.802,229.682,230.499,16,4,19.151,20.732,21.652,3,6,4,6,3,2,6,6,4,57.411,93.916,94.835,17,5,5,4,4,2,184.672,251.697,252.226,14,12.377,263.371,264.481,23,3,7,4,3,3,4,2,4,5,4,4,6,4,4,0.869,76.155,77.001,10,4,3,3,4,4,2,2,4,2,4,1,1,1,2,1,1,2,2,3,1,6.282,75.374,76.429,32,6,6,6,6,6,6,5,6,1.994,94.595,95.217,12,5,5,6,6,5,6,2.72,168.611,169.2,15,5,5,3,5,6,5,1.894,43.08,43.854,12,5,6,6,5,3,5,4,3,2,3,6,6.987,181.791,182.679,27,1,18,0,170,6,2,"1,8",4,2,2.5,50,5,3,1,1,3,4,2,2,2,2,Spring 2025 OBHR 33000-005 LEC
R_5laR4rQx7TQDTYB,3,3,2,5,2,2,5,5,4,5,5,3,5,6.196,100.962,101.821,15,2,2,2,2,5,5,7,3,2,5,5,2,3.434,39.722,40.501,10,4,2,5,4,2,3,5,6,6.542,63.955,64.856,8,3,4,4,3,3,5,7.851,26.753,28.102,6,4,1,6,2,1,5,5,4,5,4,3,3,5,5,5,5,3,5,6,5,5,4,5,5,25.785,6630.911,6631.764,30,6,3,5,5,4,5,5,5,4,6,1.388,58.266,59.988,12,2,5,4,6,2,1,2,1,4,6,5.125,57.238,63.392,12,5,8.932,40.236,42.675,2,5,3,5,3,3,5,5,2,10.191,55.43,56.358,8,4,4,2,4,4,1.336,25.303,26.379,6,10.334,115.383,116.283,11,2,3,4,2,3,2,4,3,5,4,3,5,4,2,22.857,36.171,37.331,6,1,3,2,2,2,4,1,1,2,5,1,4,2,2,1,4,4,2,1,1,16.593,135.001,137.947,24,5,5,5,3,5,3,4,5,2874.637,2906.525,2908.158,8,5,3,6,5,5,3,66.436,86.645,87.521,6,5,5,5,6,5,5,5.722,33.909,35.596,6,7,5,3,1,1,5,6,6,7,4,6,20.207,195.253,196.692,14,1,22,1,152,5,6,4,1,3,3.19,85,5,3,3,0,1,3,1,1,1,1,Spring 2025 OBHR 33000-006 LEC
R_1NGvuYgMDO8hzzj,5,6,6,6,6,5,6,6,6,3,2,5,3,24.2,102.581,103.675,14,5,6,6,6,5,3,5,3,5,2,2,2,24.991,77.483,78.577,9,6,6,2,2,6,6,6,2,4.043,32.036,33.421,8,2,6,6,6,6,6,3.468,25.45,26.566,6,6,5,7,7,6,3,3,6,3,6,6,6,2,6,6,6,2,6,6,6,6,2,2,5,6.826,110.553,113.239,27,6,6,5,6,6,6,6,6,6,6,36.504,76.209,76.947,11,6,2,2,2,6,6,6,6,6,3,10.421,46.8,48.069,10,2,22.413,32.28,33.389,2,6,2,6,2,2,6,6,2,6.604,73.107,74.276,12,4,5,4,5,4,7.839,34.15,35.326,5,16.43,109.701,111.285,9,2,6,5,2,5,2,2,6,5,4,4,6,5,4,36.074,50.308,51.797,5,3,4,3,3,3,3,2,3,3,4,1,2,2,4,2,4,1,1,2,1,13.612,63.121,65.402,20,6,6,6,6,6,6,5,6,8.935,42.608,43.451,8,6,6,5,6,6,6,8.55,30.646,32.155,6,6,2,5,6,6,6,9.239,38.446,39.369,7,6,6,6,2,5,2,2,2,2,5,6,3.609,115.254,118.039,12,0,19,0,130,5,1,"1,3",4,1,3.27,70,4,3,6,0,3,4,1,1,2,1,Spring 2025 OBHR 33000-008 LEC
R_1eQVvUQqMxNSEXP,7,7,7,7,7,5,6,7,6,2,4,7,2,12.205,50.304,51.083,16,4,5,6,5,4,4,4,4,4,4,2,4,6.986,25.519,27.13,10,7,7,2,2,7,7,2,1,3.628,26.945,28.357,12,6,5,6,6,6,7,4.442,28.792,30.32,7,7,7,7,7,7,7,6,6,4,5,4,6,2,6,6,4,7,7,5,5,7,7,2,7,24.508,83.663,86.195,38,7,7,7,7,7,7,7,7,7,7,10.259,24.526,27.638,10,6,2,1,2,4,4,7,4,7,3,13.434,47.334,48.864,16,3,20.677,20.677,24.041,1,7,1,7,1,1,7,7,1,9.382,29.164,30.707,8,2,5,5,5,2,16.015,34.464,35.658,6,18.108,134.858,135.754,12,1,6,2,5,2,2,2,6,6,4,4,4,4,4,5.399,20.25,21.545,12,4,4,5,4,5,4,5,5,4,5,2,1,2,3,3,2,1,1,3,1,15.515,50.481,52.395,23,7,7,7,7,7,7,7,7,4.778,13.344,14.688,8,5,6,6,6,6,6,20.556,27.074,28.934,8,7,2,7,6,7,7,7.353,22.403,23.78,7,6,7,7,6,3,2,4,2,5,5,6,7.128,77.478,79.657,17,1,19,0,190,5,10,1,4,1,3.5,10,6,5,2,3,4,3,1,1,2,1,Spring 2025 OBHR 33000-008 LEC
R_1FJKG3cnxd93jIY,3,5,4,4,4,4,4,5,4,4,4,5,5,79.271,150.756,151.628,13,2,1,2,2,3,4,4,2,4,4,3,4,6.375,30.281,34.912,8,4,4,4,5,5,6,4,4,6.016,34.692,37.249,9,5,3,2,3,4,4,13.187,56.571,58.138,9,4,2,4,4,4,4,3,3,4,3,4,4,4,5,4,6,5,6,6,5,5,4,3,4,33.707,189.086,189.713,27,5,4,4,4,4,4,6,6,3,5,3.554,66.569,70.353,11,3,6,5,5,4,4,5,5,5,4,7.843,55.984,56.779,13,4,46.778,46.778,47.8,1,4,3,4,6,5,4,4,6,19.371,71.405,72.342,9,6,5,4,4,4,113.208,129.017,130.809,6,13.385,101.345,102.381,15,3,4,3,4,6,3,4,4,5,3,3,4,4,4,9.531,19.927,20.804,5,1,2,3,2,1,1,2,1,1,3,3,3,2,3,1,4,2,1,3,1,8.084,147.694,150.233,25,4,4,4,4,4,4,4,4,9.192,65.291,67.302,11,3,4,4,4,4,3,6.946,68.053,68.892,7,4,5,4,5,4,3,14.407,42.402,43.579,6,5,5,3,4,4,4,2,4,5,2,6,8.098,78.997,80.863,12,0,20,2,104,5,3,4,3,2,2.8,50,5,4,0,0,3,4,1,1,2,1,Spring 2025 OBHR 33000-006 LEC
R_7jpIGYzMMqn6l9f,5,5,6,6,5,6,5,5,4,4,5,6,7,19.104,71.502,72.429,14,6,6,6,6,4,2,4,4,5,2,2,4,6.166,47.91,48.677,9,5,5,3,2,3,6,6,4,5.634,27.374,28.421,8,3,6,5,6,6,6,9.856,88.793,90.495,6,5,2,6,7,7,3,6,6,2,6,6,6,2,6,5,7,2,6,7,3,5,4,2,4,2172.381,2262.003,2264.35,26,6,6,6,6,6,7,7,6,6,6,6.669,31.85,32.994,10,4,3,2,3,2,2,5,5,6,3,10.169,37.716,38.875,11,2,13.046,13.046,14.923,1,5,3,6,3,2,5,6,2,12.198,37.609,38.529,9,6,5,5,4,3,8.873,31.57,32.401,5,6.615,52.407,54.708,10,2,6,3,2,2,5,2,3,5,5,5,6,5,5,3.959,18.019,19.065,5,4,4,5,3,4,4,4,3,5,4,3,2,3,1,2,2,3,1,1,1,5.991,38.63,39.95,20,6,5,6,6,6,6,4,5,5.366,48.351,49.023,10,6,6,7,6,5,6,12.96,43.519,44.565,8,6,4,6,6,5,6,6.293,22.087,22.854,6,5,6,5,2,5,4,2,5,6,5,4,123.691,411.397,413.22,15,0,20,0,115,5,1,1,4,1,3.2,50,5,4,4,2,4,4,2,4,4,2,Spring 2025 OBHR 33000-006 LEC
